"theta.1-1" "theta.2-1" "theta.3-1" "theta.4-1" "theta.5-1" "theta.6-1" "theta.1-2" "theta.2-2" "theta.3-2" "theta.4-2" "theta.5-2" "theta.6-2" "theta.1-3" "theta.2-3" "theta.3-3" "theta.4-3" "theta.5-3" "theta.6-3" "theta.1-4" "theta.2-4" "theta.3-4" "theta.4-4" "theta.5-4" "theta.6-4" "theta.1-5" "theta.2-5" "theta.3-5" "theta.4-5" "theta.5-5" "theta.6-5" "theta.1-6" "theta.2-6" "theta.3-6" "theta.4-6" "theta.5-6" "theta.6-6" "theta.1-7" "theta.2-7" "theta.3-7" "theta.4-7" "theta.5-7" "theta.6-7" "theta.1-8" "theta.2-8" "theta.3-8" "theta.4-8" "theta.5-8" "theta.6-8" "theta.1-9" "theta.2-9" "theta.3-9" "theta.4-9" "theta.5-9" "theta.6-9" "theta.1-10" "theta.2-10" "theta.3-10" "theta.4-10" "theta.5-10" "theta.6-10" "theta.1-11" "theta.2-11" "theta.3-11" "theta.4-11" "theta.5-11" "theta.6-11" "theta.1-12" "theta.2-12" "theta.3-12" "theta.4-12" "theta.5-12" "theta.6-12" "p.1" "p.2" "p.3" "p.4" "p.5" "p.6"
"76" 0.002099852 0.0001253956 0.001630526 0.0008677 0.9959381 0.001528517 0.07172191 0.001020873 0.00480518 0.001032676 0.0353839 0.9923891 0.9612508 9.49957e-05 0.00202712 0.0002595927 0.006502851 0.002769101 0.07399141 0.9977541 0.001125583 0.9971123 0.02664668 0.003060803 0.01561094 0.0003715496 0.9977767 0.00415459 0.008101975 0.002445004 0.5168126 0.3568189 0.3775442 0.5521153 0.4445074 0.4100638 0.7429184 0.4848966 0.4872261 0.5339369 0.571081 0.5375614 0.01307333 0.656387 0.9006544 0.941504 0.02122924 0.7999856 0.1713593 0.04822171 0.18838 0.2810284 0.001731089 0.1192351 0.04683874 0.01194717 0.09769373 0.1679495 0.01439216 0.06418347 0.1512964 0.4318393 0.5080577 0.5849269 0.175777 0.4783863 0.09436464 0.01617502 0.100177 0.1165632 0.0006829305 0.05566543 0.002952965 0.4276902 0.1822776 0.2018361 0.0254553 0.1597878
"77" 0.04247952 0.000579041 0.004640827 0.0001305859 0.9972446 0.0005878623 0.126703 0.0008168532 0.002786418 0.000916186 0.01243566 0.9989746 0.9990181 0.0003071886 0.001714882 0.002049991 0.02823304 0.002403649 0.1378842 0.999608 0.001531181 0.9997239 0.008022356 0.002512967 0.149336 0.0006778901 0.9997415 7.46132e-07 0.01895017 0.002092228 0.3365237 0.3640659 0.3989357 0.4423896 0.5372572 0.366417 0.7148729 0.4986234 0.483204 0.5052434 0.4974255 0.5226821 0.1470707 0.6421858 0.8810388 0.939052 0.01822884 0.8072354 0.1333464 0.03728957 0.1721247 0.2407601 0.008619678 0.1215849 0.07798555 0.008644678 0.09161533 0.1592762 0.006041273 0.0559559 0.05237864 0.3873162 0.4853162 0.581511 0.1657866 0.4826341 0.07129948 0.002012843 0.0988928 0.153447 0.004915318 0.03958468 0.003852445 0.4310987 0.1790993 0.2174395 0.02312728 0.1453828
"78" 0.04285056 6.46629e-05 0.00071442 0.00147583 0.9833379 8.498598e-05 0.225425 0.0003334064 0.001317348 0.001540965 0.01607647 0.999932 0.8769282 0.0005975986 0.001622287 1.635527e-05 0.001795386 0.0003268855 0.1580656 0.99963 0.001696049 0.9943441 0.0007545347 0.005431227 0.1785316 0.0005602114 0.9991938 0.001588549 0.007161018 0.004335493 0.2581592 0.3701809 0.3831925 0.5016762 0.6054785 0.3961257 0.6525591 0.4772645 0.5229085 0.5237165 0.4928247 0.4951104 0.1528415 0.6564775 0.8791043 0.9373872 0.00507638 0.8431323 0.01835807 0.04738171 0.2012322 0.2984798 0.008973333 0.1211661 0.1064681 0.01442606 0.08736405 0.2081537 0.01094011 0.06149025 0.009060387 0.4016869 0.5365885 0.6420316 0.1628892 0.4720965 0.05158473 0.01053997 0.08177705 0.1805173 0.03334368 0.04021044 0.003877482 0.4808499 0.1895365 0.1458038 0.02109874 0.1588336
"79" 0.1772564 0.0006643081 0.002119345 0.002852813 0.9996412 0.001075025 0.07284481 3.419922e-05 0.0009329805 4.965235e-05 0.0125058 0.9979461 0.8840056 0.0001790945 0.002031072 0.002004841 0.007849216 0.002672209 0.02754909 0.9994898 0.001060432 0.9975754 0.009924455 0.003178307 0.003379212 0.0002042287 0.9987675 0.00113808 0.005202917 0.002773124 0.2507912 0.3512677 0.3457542 0.5235271 0.5362272 0.4069512 0.819163 0.5106703 0.4964082 0.5509385 0.4886736 0.5234622 0.02979843 0.6583694 0.8686088 0.9563988 0.003597442 0.7967101 0.08875807 0.04115103 0.1912624 0.289003 0.0008413897 0.1554601 0.01476228 0.02003001 0.08195725 0.1718989 0.0003005949 0.0519367 0.02232022 0.4309782 0.4942132 0.5475367 0.2900373 0.4763994 0.158234 0.009858871 0.07293514 0.159577 0.03001054 0.04370394 0.003972509 0.4682795 0.1826096 0.1626602 0.01955586 0.1629224
"80" 0.09764998 0.001005932 0.0009490038 0.001739835 0.999103 0.0004883172 0.1829695 0.001064428 0.001365234 0.0001129388 0.01149655 0.9998478 0.9233889 0.0004951863 0.001384366 0.0005718618 0.01294713 0.001259402 0.003026669 0.9996794 0.0005283963 0.9993947 0.009260444 0.002992355 0.1034243 8.801348e-05 0.998232 0.000855589 0.0006905789 0.000207483 0.2844198 0.3220347 0.3943672 0.6283328 0.659389 0.4052102 0.8416706 0.4936568 0.511114 0.4800503 0.6200414 0.5379726 0.02913022 0.6823292 0.9000004 0.9367408 0.02294535 0.8345515 0.02623927 0.04468604 0.1882278 0.2897597 0.02614254 0.124975 0.1383804 0.01055367 0.07552586 0.2220269 0.005283582 0.06328272 0.008554037 0.4186892 0.5188529 0.6327577 0.2182055 0.4971372 0.00375348 0.0111443 0.0818362 0.1932192 0.01070412 0.04930147 0.005020711 0.48539 0.1816197 0.1638251 0.0189255 0.145219
"81" 0.03068583 0.0009410739 0.001915843 0.001746797 0.9759397 0.004061006 0.09935777 0.000219353 0.001561074 0.0001605534 0.02316502 0.9996059 0.9585268 0.002256758 1.652929e-06 0.006071294 0.007983706 0.001951165 0.07948055 0.9994453 0.003625167 0.9997188 0.01931297 0.0009204473 0.03094385 0.0001308509 0.9997663 0.0005721186 0.03032632 0.004607367 0.3733967 0.3208589 0.3887622 0.5298411 0.4503762 0.3888511 0.6366896 0.4688736 0.5171568 0.5265188 0.4363647 0.5829009 0.05698556 0.6305875 0.8858371 0.9536445 0.01182458 0.8077167 0.02185959 0.03415579 0.1650635 0.2861926 0.01473442 0.1430565 0.035408 0.009399429 0.09082332 0.1711794 0.00424117 0.04822653 0.21057 0.4111928 0.5118837 0.6095998 0.2582735 0.5035391 0.01209253 0.00585628 0.09987196 0.200025 0.002021189 0.05761068 0.004159506 0.4502074 0.1795728 0.1992618 0.01740022 0.1493983
"82" 0.1775377 5.033672e-05 0.0004452358 0.0007940674 0.9759025 0.004110321 0.07078299 0.000779989 0.002336049 0.001475453 0.01965024 0.9978749 0.9467547 0.0004970522 0.001825571 0.001740925 0.001590657 0.001399513 0.09594652 0.9996449 0.0003962588 0.9998584 0.01014133 0.001807793 0.02180899 0.0002796983 0.9959595 4.255856e-06 0.0281821 0.001774089 0.3791933 0.3335632 0.3926408 0.4897221 0.5372208 0.3898863 0.4588755 0.4884676 0.4758252 0.530423 0.517565 0.5352937 0.02494209 0.6678492 0.9025629 0.9154728 0.00367691 0.8209043 0.03003261 0.03550662 0.1722535 0.2780173 0.01406021 0.1315395 0.07051871 0.002475608 0.09901303 0.2144872 0.007497553 0.04939658 0.001390611 0.4143631 0.4882215 0.6117994 0.1462077 0.5073272 0.1681596 0.004804953 0.0912185 0.1703404 0.0002506969 0.05123603 0.003647391 0.4475036 0.1963772 0.1852232 0.01660629 0.1506423
"83" 0.01965989 0.0003984955 0.001411599 0.0005783453 0.9982713 0.0006705775 0.01025296 1.475684e-05 0.002900318 0.0005211752 0.004959491 0.9949773 0.9628226 0.0005293849 0.007376972 0.0001064216 0.01013335 0.0009358769 0.3311762 0.9991891 0.0001418536 0.9975363 0.01432829 9.765775e-05 0.005995116 0.0005726347 0.9997 0.0005306969 0.0005741549 0.002576348 0.3291438 0.3495477 0.3934931 0.5318526 0.3879015 0.4005834 0.7396656 0.489822 0.5246152 0.5258646 0.4406197 0.5187308 0.105026 0.6708271 0.8740736 0.8934499 0.03063848 0.8245314 0.02745501 0.0464834 0.1715006 0.2776177 0.004963185 0.1335902 0.1394031 0.01419977 0.07833747 0.1948082 0.008306746 0.04523786 0.03670197 0.4202941 0.4642843 0.6220864 0.1364804 0.4575172 0.07575116 0.00416258 0.0880089 0.2016328 0.006542863 0.03271851 0.004035182 0.4736154 0.1767661 0.1678864 0.01804503 0.1596519
"84" 0.01349777 2.574713e-05 0.001621384 0.0002616033 0.9925979 0.009248796 0.03978788 0.0005721403 0.0008749594 0.0007043906 0.01178591 0.9981832 0.9976895 0.003020983 0.0003652027 0.002385438 0.05367412 0.004052254 0.04102255 0.9997832 0.004855052 0.9994901 0.01565002 0.0001978363 0.05699105 0.0003091879 0.9999609 0.0004198894 0.009355604 6.134994e-05 0.4036429 0.3377141 0.4025803 0.5047559 0.5113894 0.4396742 0.6247871 0.50453 0.4966175 0.5115426 0.4930959 0.4896531 0.01155605 0.6355172 0.8577486 0.9412394 0.00289854 0.8133123 0.06601685 0.04328592 0.2067356 0.2912506 0.01196098 0.1325454 0.07608668 0.008378079 0.08658152 0.1849289 0.0002739598 0.05723621 0.07313127 0.4116363 0.5357645 0.6453721 0.2937509 0.4675697 0.0891274 0.004539002 0.08591667 0.1845875 0.005675307 0.06490436 0.007275614 0.4623955 0.1833673 0.1793009 0.01761463 0.1500461
"85" 0.0710472 0.000618448 0.00352986 0.0009477908 0.9739482 1.372842e-05 0.009454972 0.001873583 0.004740136 0.002183721 0.04530683 0.9977631 0.9866087 0.0007304672 0.001633157 9.163301e-05 0.001607303 0.0012601 0.2065111 0.9998058 0.00130733 0.9992552 0.003055679 0.001048912 0.004550552 0.001512548 0.9962894 0.0006413558 0.006720898 0.002561412 0.3801365 0.3328904 0.3656913 0.4887684 0.5630866 0.4138639 0.7131599 0.5101154 0.5212737 0.4861154 0.488716 0.5198176 0.03077088 0.6376213 0.8791672 0.9339331 0.02755657 0.7869524 0.06348459 0.02332313 0.1810569 0.2415678 0.001984822 0.1049217 0.2573413 0.005190712 0.08588398 0.1660714 0.03635845 0.0545741 0.01861233 0.4090582 0.4823962 0.6172801 0.2180692 0.4747531 0.01411341 0.002169496 0.1090033 0.150671 0.02885186 0.05489545 0.004089356 0.430742 0.1784559 0.2114056 0.02365438 0.1516527
"86" 0.005602841 0.0002633522 0.004695469 0.001399441 0.9990098 0.0009933672 0.0903136 0.001439705 0.001439906 0.001183526 0.01264999 0.9957634 0.7445539 0.000798539 0.0008569161 0.00311053 0.004905026 0.003453391 0.09377605 0.9984837 0.0006837304 0.9998683 0.007799967 0.001944184 0.1159827 3.834763e-05 0.9993136 0.000355976 0.001866063 0.0004609385 0.5573756 0.3363814 0.3776265 0.4895961 0.5414166 0.392858 0.7350378 0.5045281 0.5479771 0.4861569 0.5474008 0.5442908 0.002605796 0.6605062 0.8853295 0.9351452 0.007577773 0.8108366 0.06649268 0.03564898 0.1828099 0.2751148 0.01221364 0.1396644 0.1276834 0.01340445 0.08497754 0.1742843 0.004121494 0.04366708 0.02443888 0.4475456 0.5133948 0.5436778 0.2676939 0.4822822 0.07024653 0.008288861 0.08275291 0.1705144 0.03407441 0.06003388 0.005459591 0.4375096 0.1885698 0.1954758 0.01909538 0.1538897
"87" 0.05849306 0.0017185 0.0009533396 0.0005965525 0.9910227 0.001203143 0.0923009 0.0007159432 0.0002359559 0.0005049856 0.01976813 0.9994235 0.97066 0.002862652 0.001544975 0.001851939 0.03500824 0.001960816 0.08262047 0.9999312 0.008667906 0.9977824 0.01060979 0.0003373809 0.07250639 0.0009319543 0.9986389 0.004910655 0.001484892 0.002464252 0.4833456 0.327443 0.3954858 0.5291276 0.5923628 0.3375357 0.6380346 0.4781957 0.5350734 0.5574691 0.5227083 0.5370276 0.03994261 0.6694211 0.8612497 0.9086552 0.01538227 0.8291516 0.01458417 0.05147888 0.226864 0.2509677 0.02449952 0.1288151 0.08301812 0.005554109 0.07878488 0.2015855 0.009285216 0.05787013 0.006674933 0.431695 0.4586258 0.6181422 0.16146 0.4433612 0.2041634 0.01508828 0.09071803 0.1662943 0.005487498 0.05072053 0.005168921 0.4789326 0.1708594 0.166276 0.01931636 0.1594467
"88" 0.01902199 0.0003624828 0.001925337 0.0003126627 0.9986843 0.003753302 0.1134447 0.002671543 0.001126941 0.002907673 0.0184401 0.998035 0.9609661 0.0006670298 0.0002429453 0.0002825125 0.002935822 0.007894143 0.07962651 0.9996931 0.001057902 0.9983555 0.04410914 0.003380356 0.02056512 0.0004285062 0.9988835 0.001950741 0.00868528 0.001585397 0.3123841 0.3447212 0.404453 0.5241305 0.4871499 0.4149732 0.6554119 0.5175272 0.5368778 0.5049512 0.5102347 0.5238924 0.1477345 0.6824344 0.8669892 0.9446506 0.00876438 0.8559851 0.04865898 0.05741932 0.2151172 0.3296066 0.005015892 0.1233479 0.04061715 0.005903459 0.08682788 0.2184389 0.003940476 0.04757622 0.05922749 0.4335638 0.5222287 0.6544587 0.1675814 0.4744545 0.1708241 0.01176645 0.09105467 0.2019591 0.01226793 0.04409548 0.002452786 0.4989317 0.1719597 0.1565273 0.01941349 0.150715
"89" 0.05444151 0.0005237914 0.001710054 0.001423054 0.9720695 0.0008411821 0.004250664 0.001778575 0.0009771293 0.002959037 0.004476685 0.9996565 0.9198399 0.0001418245 0.0006872941 0.008145672 0.01397883 0.0007978169 0.06660474 0.9999787 0.0001020407 0.9978105 0.003978148 0.0001165346 0.1687704 0.0005156321 0.9987343 0.002061065 0.005104458 0.0009681319 0.2235085 0.3474249 0.3944883 0.5252189 0.5378581 0.4007173 0.5777627 0.4923744 0.5454076 0.5817022 0.5239146 0.5271241 0.04762886 0.6663116 0.8764792 0.9438892 0.005176453 0.7948143 0.08341841 0.05363982 0.1930925 0.2215205 0.005448436 0.1372479 0.03827815 0.01086881 0.1102184 0.2302413 0.0007350679 0.05738839 0.2545977 0.4305446 0.4988654 0.6228204 0.1368366 0.4665342 0.01545517 0.01238389 0.09330639 0.1612543 0.02088371 0.04889583 0.005939824 0.4775919 0.1873203 0.167071 0.02149299 0.140584
"90" 0.02590552 0.0008599102 0.001235568 0.00153769 0.9873637 0.005573754 0.02685107 2.824015e-05 0.003277113 0.001362899 0.007562669 0.9990276 0.8236428 0.0002878744 0.004155457 0.00286176 0.001326582 0.002764764 0.03292966 0.999861 2.74713e-05 0.9990854 0.003567159 3.479041e-05 0.1188508 0.0005180216 0.9977256 0.000533426 0.01825888 0.009311691 0.2604122 0.3354448 0.339439 0.5084062 0.4418903 0.4081636 0.5820746 0.4818343 0.4924025 0.5273011 0.5187818 0.5191491 0.05337793 0.6493672 0.8686073 0.9341869 0.004179082 0.7982371 0.0004289842 0.04377584 0.1849632 0.3030124 0.001392222 0.1521583 0.06008774 0.01656685 0.09525575 0.2072553 0.01861411 0.07554419 0.05615399 0.4080204 0.5136032 0.5939205 0.2775543 0.4600569 0.1166095 0.005115019 0.08876613 0.1709588 0.01206656 0.03743498 0.003392379 0.4654102 0.1817881 0.1784145 0.01710907 0.1538858
"91" 0.03934786 0.0002481603 0.002831035 0.00113106 0.9827485 0.004523409 0.0119032 0.002143489 0.001123872 0.00383409 0.01119195 0.992155 0.9853252 6.720507e-05 0.000244042 8.986494e-05 0.02793686 0.001535391 0.08805646 0.999906 0.0006482033 0.9955881 0.01669764 0.005901993 0.001388994 0.001396616 0.9997626 0.003072099 0.03286038 0.005589978 0.2329282 0.3330571 0.3708968 0.5163791 0.5475946 0.39942 0.7520061 0.5140107 0.4984892 0.5770545 0.5092517 0.5355055 0.02173743 0.6453725 0.8897899 0.9519931 0.008824604 0.850557 0.006711522 0.05999381 0.1936099 0.2335924 0.0003208705 0.1308315 0.05287514 0.005593876 0.1266308 0.1904392 0.006080064 0.04869616 0.04029779 0.3860758 0.4900181 0.5907603 0.2637627 0.4768034 0.1234008 0.0184613 0.08251955 0.1575404 0.001931005 0.04622821 0.003884519 0.4364357 0.185845 0.2060814 0.02369461 0.1440587
"92" 0.06780891 0.001467171 4.311973e-05 0.002098301 0.9949767 0.002593393 0.07000952 0.0002441271 0.0004807412 0.002075456 0.007430991 0.9983965 0.9382533 0.0004631935 0.0003508214 6.972877e-05 0.01295599 0.001499084 0.01769657 0.9988581 0.0012866 0.9994948 0.03469629 0.0001263369 0.02318155 0.0007796669 0.9957121 0.005005761 0.02353557 0.0005578289 0.4332346 0.3426145 0.4075232 0.508281 0.4611191 0.4027262 0.7220901 0.515572 0.4868498 0.5116815 0.5636687 0.5176131 0.1081295 0.6145237 0.8474014 0.9223683 0.01758583 0.8243527 0.1206105 0.03486382 0.1842903 0.287826 0.004620571 0.1296696 0.03030822 0.0004924069 0.1156816 0.1410691 0.001330551 0.04548805 0.0381315 0.4210304 0.4804375 0.5619109 0.2841362 0.438709 0.01231434 0.002976053 0.09245579 0.1337658 0.02436233 0.04840042 0.004396339 0.4237567 0.1915527 0.2208293 0.01762733 0.1418377
"93" 0.06844611 0.000144633 0.004032523 0.0003944919 0.9809699 0.0006662513 0.07900264 0.0009437366 0.003271523 0.004435407 0.04107669 0.9998547 0.8791101 2.217368e-05 0.0001329697 0.001199538 8.837438e-05 0.001765997 0.05661328 0.999718 0.0001663474 0.9968407 0.01981989 0.002203977 0.05019612 0.0007087648 0.995111 0.001085525 0.002398744 0.0002768066 0.3403041 0.3272175 0.3529747 0.5555574 0.5985037 0.3813067 0.6838452 0.5048165 0.5083503 0.4898981 0.431047 0.5244685 0.0109339 0.6652585 0.8851507 0.9499508 0.007009316 0.8221911 0.06532301 0.02707638 0.2009755 0.3223192 0.009148359 0.1175467 0.0719222 0.007237238 0.09194761 0.1952359 0.04326281 0.06456356 0.1081417 0.4219478 0.5153502 0.6492122 0.2701602 0.460324 0.01770002 0.01783343 0.08622036 0.1515847 0.02063548 0.04126473 0.00585594 0.4740127 0.1882334 0.1707565 0.01747507 0.1436664
"94" 0.02017229 0.002203321 0.003007203 0.0003486621 0.9907045 1.026871e-05 0.117048 8.42943e-07 0.0001878535 0.0009420763 0.03375172 0.9957868 0.9583703 0.0006319557 3.250436e-05 0.0004473237 0.01622208 0.0004053398 0.1605544 0.9998003 0.0002126053 0.9987782 0.008341 0.000511731 0.04279472 0.0005649633 0.998594 0.002149299 0.001186928 0.009340526 0.4104503 0.3367194 0.3549738 0.532474 0.4835722 0.4076554 0.7996377 0.4893221 0.5094647 0.5207352 0.4598518 0.5234833 0.1078276 0.6516303 0.8846643 0.9408114 0.00429227 0.8126119 0.001076513 0.04110156 0.1974949 0.3023859 0.01186398 0.1315454 0.2572331 0.01658382 0.08794676 0.1748658 0.05144154 0.04776565 0.01505526 0.3971545 0.4781283 0.6031509 0.2302756 0.4598576 0.05943582 0.007181004 0.08366486 0.1754826 0.01491765 0.04888568 0.003653671 0.452594 0.1774079 0.198477 0.01956959 0.1482979
"95" 0.01910495 0.0003738786 0.002861955 0.0007204396 0.9938218 0.009211918 0.01731036 0.0002180442 0.001848024 0.0001776957 0.001605144 0.9981642 0.7731694 7.474403e-05 0.002321063 0.003249019 0.01384989 0.0001376044 0.09149045 0.9997905 0.00285997 0.9914096 0.01250689 0.008327085 0.1985588 0.0006389889 0.9985015 0.002309263 0.01255234 0.0001720478 0.3220723 0.3592385 0.3687991 0.5102631 0.4449239 0.4064399 0.6358997 0.4802419 0.5110435 0.5528616 0.5859797 0.5462628 0.0778407 0.6575605 0.8817882 0.9620277 0.004070638 0.8479365 0.05387047 0.0550098 0.1931711 0.2932224 0.0217228 0.1346834 0.02731522 0.01299908 0.08397619 0.1802582 0.005633335 0.04740615 0.01647312 0.3999655 0.5345068 0.6501604 0.2268823 0.4929706 0.05536556 0.001867938 0.0759491 0.1930323 0.0175401 0.0435286 0.003762258 0.4611166 0.1777036 0.1830431 0.02100339 0.1533711
"96" 0.08569311 0.002147687 0.0003502503 0.0004771386 0.9910436 0.0002458731 0.03764004 0.0007580294 0.001896013 0.004013895 0.002831692 0.9981501 0.8669369 0.0003234848 0.001378165 0.001075126 0.003255177 0.000677131 0.04643098 0.9980844 4.041357e-05 0.9972111 0.01074102 0.003240885 0.1337764 0.0006684106 0.9998728 0.002776897 0.02605796 0.002711951 0.3049133 0.348536 0.3577743 0.5224485 0.5083252 0.3634304 0.7428939 0.4902203 0.5224902 0.5252919 0.4643215 0.5448324 0.1430399 0.6734939 0.8836354 0.9184903 0.00293206 0.8311166 0.004913185 0.04253384 0.1903279 0.2697015 0.009958202 0.1359551 0.05343619 0.01041736 0.07689373 0.1922432 0.0021344 0.0589745 0.09746106 0.42587 0.510861 0.5548318 0.1945879 0.4402757 0.07937891 0.0004837097 0.08600251 0.1693993 0.03233572 0.05585945 0.003250679 0.465776 0.1855185 0.1811258 0.01833678 0.1459922
"97" 0.1220101 0.000219761 0.001760343 0.001461346 0.9491913 0.006915718 0.04134275 0.000218483 0.001244686 0.002404313 0.00502855 0.9957182 0.9974586 0.0001050025 0.001391397 0.0002636573 0.00204439 0.002382976 0.002046096 0.9997351 0.005179126 0.9997504 0.008196435 0.003019969 0.09526571 0.0007996445 0.9998813 0.0009023775 0.06438579 0.0004484744 0.6253069 0.3263296 0.3966205 0.5448082 0.5439479 0.4085071 0.6781974 0.5003749 0.4956504 0.4944063 0.4882159 0.5278781 0.01733985 0.6474422 0.8770062 0.9281101 0.006463815 0.8024869 0.0216438 0.04763722 0.1776514 0.2674985 0.000871156 0.1039425 0.1271996 0.01989978 0.09996102 0.1475456 0.004205247 0.05552985 0.02819452 0.4103301 0.4871636 0.5576327 0.2877083 0.4728954 0.1057976 0.0008261876 0.08993624 0.1760484 0.007827201 0.04365686 0.004686501 0.4304772 0.1815156 0.205138 0.02195053 0.1562322
"98" 0.04942646 8.143109e-05 1.694375e-06 0.0005551885 0.9832193 0.0003346651 0.07696482 0.001411542 0.004034494 0.0008647568 0.00451134 0.9987455 0.9715561 0.0008861956 0.0002121792 0.0009649178 0.02894228 0.002066199 0.02442169 0.9990668 0.001110489 0.9969417 0.002068909 0.0006251721 0.01495696 0.0001095393 0.9967723 0.001278326 0.0007856781 0.0003732598 0.3115411 0.3834649 0.3400383 0.4743465 0.4830742 0.403827 0.9355895 0.5122603 0.5058807 0.4959666 0.5316745 0.5394124 0.1099586 0.671303 0.8785769 0.9218274 0.005292267 0.8089463 0.06535013 0.04639256 0.1864956 0.2704377 0.002542475 0.1279128 0.0006707761 0.005814528 0.09488965 0.1915752 0.02842758 0.06503738 0.003328848 0.4590645 0.500496 0.5076549 0.2425026 0.4654212 0.07107891 0.005130583 0.0788195 0.1901275 0.00678674 0.07016496 0.005531975 0.4630053 0.183671 0.1816431 0.01863947 0.1475092
"99" 0.1829903 6.720413e-05 0.003269057 0.0009591265 0.9902506 0.00305512 0.04857057 0.0001340099 0.0003341885 0.006235498 0.002735102 0.998466 0.9468109 0.0005558066 0.003927865 0.000131999 0.002945011 0.0003667587 0.1845084 0.9995142 0.003399505 0.9957949 0.02277052 0.0006762398 0.1300343 0.0001342189 0.9993512 1.202479e-05 0.004156995 0.00287818 0.5831393 0.3690267 0.3759889 0.5405538 0.4496957 0.4249101 0.8101086 0.5152003 0.5085905 0.5146556 0.4912091 0.4970565 0.03322814 0.6417588 0.8651386 0.9411958 0.000363996 0.8125952 0.08651195 0.04321533 0.1792759 0.2508293 0.005112921 0.1427078 0.1129179 0.007956183 0.09366397 0.2177271 0.005515773 0.04494852 0.3183097 0.4151178 0.4879842 0.6034416 0.2501759 0.4853829 0.1437339 0.009102846 0.07005415 0.1704892 0.01688939 0.03944777 0.00456481 0.4658497 0.1900094 0.1699572 0.02299841 0.1466204
"100" 0.005094683 0.001888551 0.002578339 0.01037623 0.995345 0.001181707 0.02090797 0.000277295 0.0008418217 0.0009616602 0.004069193 0.9935128 0.9566983 0.001243661 0.0004997539 0.0009231657 0.009748719 0.004959742 0.04332387 0.9997325 8.461578e-05 0.9997971 0.005481789 0.003010943 0.01097213 0.00107203 0.9973037 0.002118221 0.005229566 0.001471218 0.4209917 0.3309536 0.4149243 0.5234425 0.4501993 0.366148 0.91692 0.5143986 0.5138963 0.4993001 0.4925779 0.5366673 0.05267827 0.6439445 0.8941361 0.930999 0.0211349 0.8418075 0.06822377 0.04558052 0.1741268 0.2784545 0.007641836 0.1295875 0.01824804 0.008494969 0.0913384 0.1566717 0.007540929 0.06949404 0.003657168 0.4071483 0.4874556 0.5861403 0.2682312 0.4767721 0.01339878 0.003263256 0.0939031 0.1627167 0.00718248 0.04130268 0.003367553 0.4319619 0.183787 0.2132936 0.01598223 0.1516076
